id,title,released,popularity,average_stars,total_votes,genres,overview
821494,Last Film Show,2022-01-06,166.221,5.0,4,['Drama'],A 9-year-old boy in a remote village in India begins a lifelong love affair with cinema when he bribes his way into a rundown movie palace and spends a Summer watching movies from the projection booth.
829920,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021-07-30,180.032,6.4,14,"['Animation', 'Action', 'Adventure', 'Fantasy']","The Chaldea Organization must deal with the Grand Temple of Solomon, the King of Magic, which has come to destroy the world."
631843,Old,2021-07-21,159.497,6.5,2939,"['Thriller', 'Mystery', 'Horror']",A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.
760926,Gold,2022-01-13,158.628,6.3,343,"['Thriller', 'Action']","In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate."
39101,Dragon Ball Z: The Tree of Might,1990-06-07,171.08,6.5,427,"['Action', 'Animation', 'Science Fiction']",Goku and friends must stop a band of space pirates from consuming fruit from the Tree of Might before it's destructive powers drain Earth's energy.
505262,My Hero Academia: Two Heroes,2018-08-03,178.632,8.0,785,"['Animation', 'Action', 'Adventure', 'Fantasy']","All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A."
373879,One Piece: Adventure of Nebulandia,2015-12-20,156.658,7.6,127,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","Kōmei devises a plan where Zoro and Sanji take part in an eating contest, and the two eat a strange ""good-for-nothing-only"" mushroom that turns them into good-for-nothing men. The two are then locked in a jail cell. When the rest of the Straw Hat Pirates chase after their imprisoned crew, they land on the island of Nebulandia, which features a mysterious fog made from sea water, and it has the same effects as seastone. The Straw Hat Pirates' arrival on Nebulandia is also a part of Kōmei's plan."
610253,Halloween Kills,2021-10-14,165.089,6.7,1865,"['Horror', 'Thriller']","The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all."
916964,Targeted,2022-04-28,170.769,6.3,5,['Thriller'],"Axel is an employee of a call center who is used to complaints from his clients and an unbearable boss. Axel has a natural talent for dealing with people and their problems. But one day everything changes, when he receives a call from Figueroa Mont, a frustrated client who wants to unsubscribe. Fed up with the bureaucracy of the companies, Figueroa warns Axel that he is watching him through a telescopic sight attached to a high-precision rifle and that if he does not solve the problem, he will blow his head off."
775943,Tarumama,2021-07-29,168.692,4.6,26,"['Horror', 'Drama']","Sara and Óscar, a couple going through a marital crisis, decide to spend a week in a remote country cabin with their two children, Alicia and Tomás. The family tries to have a quiet time, but something strange happens there. There is a woman who prowls through the forest and cries uncontrollably looking for a baby she has just lost. This deeply affects the family who will have to stay together to survive this nightmare."
876716,Ciao Alberto,2021-11-12,170.857,7.5,515,"['Animation', 'Comedy', 'Family', 'Fantasy']","With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo – the imposing, tattooed, one-armed fisherman of few words – who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done."
118406,Road to Ninja: Naruto the Movie,2012-07-28,172.591,7.6,714,"['Animation', 'Fantasy', 'Action']","Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions."
671318,¿Y cómo es él?,2022-04-07,199.363,7.4,154,['Comedy'],"Thomas is a meek man on the verge of a nervous breakdown. Despite his situation he decides to fake a work trip to go to Vallarta to confront Jero, a taxi driver who is sleeping with his wife."
591273,Fear Street: 1994,2021-06-28,175.659,6.8,1663,"['Mystery', 'Horror', 'Fantasy']","After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries."
597208,Nightmare Alley,2021-12-02,151.762,7.0,1884,"['Crime', 'Drama', 'Thriller']",An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.
928381,Restless,2022-02-25,169.309,6.1,279,"['Action', 'Thriller', 'Crime']","After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness."
38234,Undisputed III: Redemption,2010-05-22,174.049,7.6,658,"['Action', 'Thriller']","Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament."
591274,Fear Street: 1978,2021-07-08,167.827,7.3,1363,"['Mystery', 'Horror', 'Fantasy']","In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive."
744,Top Gun,1986-05-16,169.629,7.0,6183,"['Action', 'Drama']","For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot."
61979,Three Steps Above Heaven,2010-12-03,168.332,7.8,2533,"['Romance', 'Drama']","Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense"
568620,Snake Eyes: G.I. Joe Origins,2021-06-26,167.514,6.7,1191,"['Action', 'Adventure']","After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him."
522402,Finch,2021-11-04,164.102,8.0,2473,"['Science Fiction', 'Drama', 'Adventure']","On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human."
1001465,Doblemente Embarazada 2,2022-08-05,167.241,7.5,19,['Comedy'],
76338,Thor: The Dark World,2013-10-30,156.193,6.6,15175,"['Action', 'Adventure', 'Fantasy']","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all."
698128,Dual,2022-03-18,152.298,6.2,105,"['Science Fiction', 'Thriller']","A terminally ill woman opts for a cloning procedure to ease her loss on her friends and family. When she makes a miraculous recovery, her attempts to have her clone decommissioned fail and lead to a court-mandated duel to the death."
833326,Zero Fucks Given,2022-03-02,148.727,6.6,84,"['Comedy', 'Drama']","Cassandre, 26, is a flight attendant for a low-cost airline. Based in Lanzarote, she’s always willing to take on extra hours and carries out her duties with robotic efficiency. On the side, she just goes with the flow and floats between Tinder, parties and lazy days. When she suddenly gets dismissed, she is forced to return home."
633802,Dark Spell,2021-02-11,173.846,6.8,111,"['Romance', 'Horror', 'Thriller']",Terror strikes when a heartbroken woman uses black magic to get her husband back.
383498,Deadpool 2,2018-05-10,157.011,7.5,14956,"['Action', 'Comedy', 'Adventure']",Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.
811592,One Shot,2021-11-05,139.494,6.8,688,['Action'],"An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner."
928999,Desperate Riders,2022-02-25,164.195,6.0,44,"['Western', 'Action']","After Kansas Red rescues young Billy from a card-game shootout, the boy asks Red for help protecting his family from the outlaw Thorn, who’s just kidnapped Billy’s mother, Carol. As Red and Billy ride off to rescue Carol, they run into beautiful, tough-as-nails Leslie, who’s managed to escape Thorn’s men. The three race to stop Thorn’s wedding to Carol with guns a-blazing - but does she want to be rescued?"
482373,Don't Breathe 2,2021-08-12,172.658,7.3,1778,"['Thriller', 'Horror']","The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her."
330457,Frozen II,2019-11-20,166.004,7.3,8341,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom."
118,Charlie and the Chocolate Factory,2005-07-13,162.77,7.0,12822,"['Adventure', 'Comedy', 'Family', 'Fantasy']","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker."
294793,All the Old Knives,2022-04-08,176.358,6.1,323,"['Thriller', 'Action']","When the CIA discovers one of its agents leaked information that cost more than 100 people their lives, veteran operative Henry Pelham is assigned to root out the mole with his former lover and colleague Celia Harrison."
863,Toy Story 2,1999-10-30,164.448,7.6,11834,"['Animation', 'Comedy', 'Family']","Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong."
597,Titanic,1997-11-18,156.988,7.9,21378,"['Drama', 'Romance']","101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912."
370455,One Punch Man: Road to Hero,2015-12-04,164.324,8.1,132,"['Action', 'Animation']","Defeating numerous villains in the abandoned area in Z-City but still having problems with rent money (and continued harassment from the landlady who says he's 3 months overdue), Saitama speaks with a shop owner who is being forced by a local gang to surrender his store's deed. Several other shops have gone out of business and his store is the last one; a conversation between the gang boss and one of his stooges reveal that the boss has had an impulse to buy out all the stores in the area to destroy them."
766907,American Siege,2022-01-07,145.794,5.7,99,"['Action', 'Thriller', 'Crime', 'Drama']",An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage.
18095,Dragon Ball GT: A Hero's Legacy,1997-03-26,155.719,6.8,248,"['Animation', 'Family', 'Fantasy']","Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever."
458576,Monster Hunter,2020-12-03,174.831,6.8,2661,"['Action', 'Fantasy', 'Adventure']","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home."
719088,"Yes, No, or Maybe Half?",2020-12-11,155.238,7.2,27,"['Animation', 'Drama', 'Romance']","Kunieda Kei is a popular, young TV announcer whose public and private personas are so different, they might be called extreme. On the outside, he is the picture of perfection, affectionately nicknamed ""The Prince,"" while on the inside he is constantly cursing at all of the incompetence around him. Of course, no one knows this secret of his.  One day, Kei meets animation artist Tsuzuki Ushio for a work assignment. While Kei is in ""inside mode,"" he later runs into Tsuzuki, who doesn't recognize him in his worn-out sweats and a facemask, but as compensation for injuring Tsuzuki's arm, Kei gets roped into helping out with his work."
10138,Iron Man 2,2010-04-28,169.229,6.8,18257,"['Adventure', 'Action', 'Science Fiction']","With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies."
893338,Gatlopp: Hell of a Game,2022-06-27,160.314,5.3,19,"['Comedy', 'Horror']","Four friends get together for a nostalgic evening of fun and games after a decade of absence, which takes a dark turn."
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,159.37,7.3,12181,"['Action', 'Adventure', 'Fantasy']","Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands."
370172,No Time to Die,2021-09-29,175.303,7.5,4423,"['Adventure', 'Action', 'Thriller']","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology."
38757,Tangled,2010-11-24,151.587,7.6,9573,"['Animation', 'Family']","When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs."
216015,Fifty Shades of Grey,2015-02-11,171.657,5.9,10368,"['Drama', 'Romance', 'Thriller']","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure."
522016,The 355,2022-01-05,151.358,6.1,557,"['Action', 'Thriller']","A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos."
425,Ice Age,2002-03-10,151.055,7.3,11308,"['Animation', 'Comedy', 'Family', 'Adventure']","With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims."
800937,Senior Year,2022-05-11,153.196,5.9,478,['Comedy'],A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen. The main plot is the empowerment of LGBTQ rights and progress through the years.
833417,Full Time,2022-03-16,148.306,7.3,63,['Drama'],Julie finally gets an interview for a job where she can raise her children better only to run into a national transit strike.
337167,Fifty Shades Freed,2018-01-17,160.676,6.7,6979,"['Drama', 'Romance']","Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins."
454626,Sonic the Hedgehog,2020-02-12,154.987,7.4,8226,"['Action', 'Science Fiction', 'Comedy', 'Family']","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination."
621,Grease,1978-07-07,134.865,7.4,6195,"['Romance', 'Comedy']","Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?"
44251,Dragon Ball Z: Broly – Second Coming,1994-03-12,160.51,6.7,518,"['Animation', 'Action', 'Science Fiction']","A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma."
870671,The Hunting,2022-01-21,173.599,4.8,27,['Horror'],"When a mysterious animal attack leaves a mutilated body in the forest, a conservative small town detective must enlist the help of an eager wildlife specialist to uncover the dark and disturbing truth that threatens the town."
39107,Dragon Ball Z: Fusion Reborn,1995-03-04,156.445,7.4,646,"['Animation', 'Action', 'Fantasy', 'Science Fiction']","Not paying attention to his job, a young demon allows the evil cleansing machine to overflow and explode, turning the young demon into the infamous monster Janemba. Goku and Vegeta make solo attempts to defeat the monster, but realize their only option is fusion."
50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,141.402,6.2,7659,"['Adventure', 'Fantasy', 'Romance']",The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.
8966,Twilight,2008-11-20,146.29,6.3,11712,"['Fantasy', 'Drama', 'Romance']","When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life."
951470,Silverton Siege,2022-04-27,155.577,6.5,90,"['Action', 'Crime', 'Drama']","After a failed sabotage mission, a trio of anti-apartheid freedom fighters ends up in a tense bank hostage situation. Based on a true story."
813258,Monster Pets: A Hotel Transylvania Short,2021-04-02,144.023,7.4,317,"['Animation', 'Comedy', 'Fantasy']",Drac tries out some new monster pets to help occupy Tinkles for playtime.
283995,Guardians of the Galaxy Vol. 2,2017-04-19,161.032,7.6,18609,"['Adventure', 'Action', 'Science Fiction']",The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.
587807,Tom & Jerry,2021-02-10,167.033,7.0,2061,"['Comedy', 'Family', 'Animation']","Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse."
271110,Captain America: Civil War,2016-04-27,147.388,7.4,20143,"['Adventure', 'Action', 'Science Fiction']","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies."
531219,Roald Dahl's The Witches,2020-10-25,158.249,6.4,2276,"['Adventure', 'Fantasy', 'Family', 'Comedy', 'Horror']","In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered."
652837,"Josee, the Tiger and the Fish",2020-12-25,149.471,8.5,251,"['Animation', 'Drama', 'Romance']","With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook."
475557,Joker,2019-10-01,147.852,8.2,21046,"['Crime', 'Thriller', 'Drama']","During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure."
76600,Avatar: The Way of Water,2022-12-14,158.224,0.0,0,"['Science Fiction', 'Action', 'Adventure']","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure."
648743,Don't Blame Karma!,2022-08-03,137.405,7.2,63,"['Romance', 'Comedy']","The travails of Sara, a frustrated fashion designer who blames karma for her bad luck. Fate will put her face to face with her sister, Lucy, who enjoys very different luck, and in a series of events and reunions that will lead her to make a radical decision."
453354,Ava,2017-06-21,133.267,6.2,155,['Drama'],"Ava, 13, is spending the summer on the Atlantic coast when she learns that she will lose her sight sooner than expected. Her mother decides to act as if everything were normal so as to spend their best summer ever. Ava confronts the problem in her own way. She steals a big black dog that belongs to a young man on the run..."
581726,Infinite,2021-09-09,145.702,6.7,1146,"['Science Fiction', 'Action', 'Thriller']","Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real."
609972,Paranormal Activity: Next of Kin,2021-10-29,173.041,6.4,399,"['Horror', 'Mystery', 'Thriller']","Margot, a documentary filmmaker, heads to a secluded Amish community in the hopes of learning about her long-lost mother and extended family. Following a string of strange occurrences and discoveries, she comes to realize this community may not be what it seems."
464052,Wonder Woman 1984,2020-12-16,157.925,6.6,7006,"['Action', 'Adventure', 'Fantasy']",A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.
573164,An Egg Rescue,2021-08-12,137.693,8.0,314,"['Animation', 'Comedy']",Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.
10144,The Little Mermaid,1989-11-17,140.389,7.4,6558,"['Animation', 'Family', 'Fantasy']",This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.
851907,Furry Friends Forever: Elmo Gets a Puppy,2021-08-05,172.036,6.0,5,"['Animation', 'Family']","An upcoming animated Sesame Street special premiering on HBO Max on August 5, 2021. The special serves as an introduction to Tango, Elmo's new pet puppy."
410685,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,2003-12-20,161.798,6.7,59,"['Animation', 'Action', 'Adventure']",Naruto and his friends must get back a jug of stolen holy water from a band of higher class ninjas.
615457,Nobody,2021-03-18,156.963,8.1,4900,"['Action', 'Crime', 'Thriller']","Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind."
2062,Ratatouille,2007-06-28,140.659,7.8,14216,"['Animation', 'Comedy', 'Family', 'Fantasy']","Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream."
522444,Black Water: Abyss,2020-07-09,156.271,5.1,340,"['Horror', 'Thriller', 'Adventure', 'Mystery']","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles."
106646,The Wolf of Wall Street,2013-12-25,148.047,8.0,20156,"['Crime', 'Drama', 'Comedy']","A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography."
809,Shrek 2,2004-05-19,144.479,7.2,10170,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']","Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage."
916740,Brazen,2022-01-13,149.382,4.9,274,"['Thriller', 'Mystery', 'Drama']",Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.
508442,Soul,2020-12-25,142.63,8.2,8271,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Drama']","Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth."
157336,Interstellar,2014-11-05,154.82,8.4,29081,"['Adventure', 'Drama', 'Science Fiction']",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.
539885,Ava,2020-07-02,152.799,5.8,2040,"['Action', 'Crime', 'Drama', 'Adventure', 'Thriller']",A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.
81774,Exploits of a Young Don Juan,1986-11-04,90.353,5.5,103,"['Comedy', 'Drama']","Roger is a 16-year-old who seeks to lose his virginity in this erotic drama. His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities."
39254,Real Steel,2011-09-28,150.804,6.9,6842,"['Action', 'Science Fiction', 'Drama']","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender."
980078,Winnie the Pooh: Blood and Honey,,147.131,0.0,0,"['Horror', 'Thriller']","After being abandoned by a college-bound Christopher Robin, Pooh and Piglet go on a rampage."
228150,Fury,2014-10-15,153.383,7.5,10117,"['War', 'Drama', 'Action']","In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany."
214756,Ted 2,2015-06-25,148.718,6.3,6297,"['Comedy', 'Fantasy']","Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
1001875,Viajeros: Perdidos en el tiempo,2022-08-05,144.868,7.1,7,"['Drama', 'Family', 'Fantasy']",
643274,Beauty Salon: Special Service 3,2019-04-29,120.722,10.0,1,['Romance'],"In a deserted salon, female hair designer Se-jeong quits, and the salon is at risk. Jeong-soo, the owner, takes measures to overcome this hardship! He hires special male designers with 'special services'. Lonely women in the neighborhood soon hear about this, and start swarming into the salon."
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019-07-12,141.427,6.7,393,"['Animation', 'Adventure', 'Fantasy', 'Action', 'Family']","After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle."
102382,The Amazing Spider-Man 2,2014-04-16,145.376,6.5,11248,"['Action', 'Adventure', 'Fantasy']","For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past."
770254,Back to the Outback,2021-12-03,154.93,7.8,533,"['Animation', 'Family', 'Adventure', 'Comedy']","Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of Australia’s deadliest creatures plot an escape from their zoo to the Outback, a place where they’ll fit in without being judged."
11224,Cinderella,1950-02-22,142.985,7.0,5754,"['Family', 'Fantasy', 'Animation', 'Romance']","Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!"
